"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.09","43.83","YARMOUTH A","8206500","1980-08","1980","08","21.8","","12.8","","17.3","","25.9","","10.4","","11.6","","0.0","","11.6","","0","","30","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1980-09","1980","09","17.2","","7.7","","12.5","","22.8","","-2.3","","100.7","","0.0","","100.7","","0","","32","","67",""
"-66.09","43.83","YARMOUTH A","8206500","1980-10","1980","10","12.7","","5.6","","9.2","","20.5","","-1.8","","95.0","","0.0","T","95.0","","0","","12","","96",""
"-66.09","43.83","YARMOUTH A","8206500","1980-11","1980","11","6.8","","1.0","","3.9","","13.9","","-3.7","","179.1","","2.2","","181.9","","0","","31","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1980-12","1980","12","1.0","","-7.9","","-3.5","","10.4","","-17.9","","107.4","","78.8","","174.0","","0","T","29","","67",""
"-66.09","43.83","YARMOUTH A","8206500","1981-01","1981","01","-2.2","","-8.5","","-5.4","","5.1","","-18.3","","36.2","","142.6","","161.6","","14","","33","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1981-02","1981","02","4.3","","-4.2","","0.1","","10.8","","-12.9","","56.5","","25.0","","76.7","","0","","18","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1981-03","1981","03","3.7","","-2.5","","0.6","","11.2","","-7.5","","36.9","","54.0","","96.3","","0","","35","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1981-04","1981","04","8.8","","1.6","","5.2","","14.8","","-5.4","","92.4","","3.0","","95.8","","0","","21","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1981-05","1981","05","14.9","","6.6","","10.8","","20.5","","1.3","","99.6","","0.0","","99.6","","0","","35","","83",""
"-66.09","43.83","YARMOUTH A","8206500","1981-06","1981","06","17.8","","9.2","","13.5","","25.5","","5.0","","112.6","","0.0","","112.6","","0","","17","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1981-07","1981","07","20.0","","12.5","","16.3","","25.2","","9.0","","170.2","","0.0","","170.2","","0","","25","S","67","S"
"-66.09","43.83","YARMOUTH A","8206500","1981-08","1981","08","20.2","","11.8","","16.0","","23.7","","6.2","","30.8","","0.0","","30.8","","0","","18","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1981-09","1981","09","18.9","","10.8","","14.9","","24.7","S","6.3","S","99.0","","0.0","","99.0","","0","","25","S","74","S"
"-66.09","43.83","YARMOUTH A","8206500","1981-10","1981","10","12.8","","4.6","","8.7","","17.4","","-2.1","","159.7","","0.0","","159.7","","0","","25","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1981-11","1981","11","8.0","","2.0","","5.0","","13.7","","-6.4","","141.4","","4.4","","144.6","","2","","36","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1981-12","1981","12","5.0","","-0.3","","2.4","","13.2","","-6.8","","206.1","","25.4","","226.3","","0","T","27","","98",""
"-66.09","43.83","YARMOUTH A","8206500","1982-01","1982","01","-1.0","","-9.5","","-5.3","","10.1","","-18.7","S","96.1","","133.2","","211.5","","5","","29","","115",""
"-66.09","43.83","YARMOUTH A","8206500","1982-02","1982","02","0.5","","-7.0","","-3.3","","9.0","","-14.1","","43.4","","25.8","","66.6","","0","T","30","","98",""
"-66.09","43.83","YARMOUTH A","8206500","1982-03","1982","03","4.3","","-3.7","","0.3","","13.4","","-14.6","","59.2","","27.4","","80.0","","0","","30","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1982-04","1982","04","7.2","","0.8","","4.0","","13.4","","-5.5","","94.8","","37.4","","126.0","","0","","8","","93",""
"-66.09","43.83","YARMOUTH A","8206500","1982-05","1982","05","14.8","","4.7","","9.8","","23.5","","1.6","","23.4","","0.0","","23.4","","0","","36","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1982-06","1982","06","17.0","","9.1","","13.1","","23.4","","5.6","","136.2","","0.0","","136.2","","0","","21","S","67","S"
"-66.09","43.83","YARMOUTH A","8206500","1982-07","1982","07","20.2","","11.9","","16.1","","25.8","","7.9","","52.3","","0.0","","52.3","","0","","15","S","65","S"
"-66.09","43.83","YARMOUTH A","8206500","1982-08","1982","08","18.7","","11.8","","15.3","","24.7","","7.2","","84.0","","0.0","","84.0","","0","","15","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1982-09","1982","09","18.6","","10.3","","14.5","","24.9","","4.7","","66.1","","0.0","","66.1","","0","","19","","65",""
"-66.09","43.83","YARMOUTH A","8206500","1982-10","1982","10","12.8","","4.6","","8.7","","19.3","","-3.6","","49.6","","0.0","","49.6","","0","","33","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1982-11","1982","11","10.2","","2.7","","6.5","","17.1","","-6.0","","126.1","","0.0","T","126.1","","0","","31","S","85","S"
"-66.09","43.83","YARMOUTH A","8206500","1982-12","1982","12","5.6","","-2.9","","1.4","","14.5","","-16.4","","44.6","","36.6","","77.6","","0","","31","","91",""
"-66.09","43.83","YARMOUTH A","8206500","1983-01","1983","01","1.9","","-5.4","","-1.8","","12.3","","-15.5","","72.8","","26.4","","91.8","","0","","15","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1983-02","1983","02","1.4","","-6.4","","-2.5","","12.3","","-12.8","","62.9","","38.0","","101.1","","1","","9","","94",""
"-66.09","43.83","YARMOUTH A","8206500","1983-03","1983","03","5.3","","-1.5","","1.9","","12.2","","-8.4","","144.5","","4.4","","148.7","","0","T","33","","94",""
"-66.09","43.83","YARMOUTH A","8206500","1983-04","1983","04","9.9","","2.3","","6.1","","16.8","","-3.9","","136.7","","15.8","","150.1","","0","","15","S","96","S"
"-66.09","43.83","YARMOUTH A","8206500","1983-05","1983","05","13.1","","5.7","","9.4","","19.8","","1.0","","155.8","","0.0","","155.8","","0","","19","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1983-06","1983","06","18.6","","9.4","","14.0","","24.1","","4.7","","36.5","","0.0","","36.5","","0","","14","","57",""
"-66.09","43.83","YARMOUTH A","8206500","1983-07","1983","07","20.5","","12.2","","16.4","","23.4","","10.0","","126.1","","0.0","","126.1","","0","","20","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1983-08","1983","08","20.9","","12.5","","16.7","","25.5","","9.3","","105.8","","0.0","","105.8","","0","","29","","67",""
"-66.09","43.83","YARMOUTH A","8206500","1983-09","1983","09","19.4","","10.1","","14.8","","25.6","","4.0","","20.0","","0.0","","20.0","","0","","15","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1983-10","1983","10","13.5","","5.4","","9.5","","20.5","","-2.0","","72.9","","0.0","T","72.9","","0","","26","","81",""
"-66.09","43.83","YARMOUTH A","8206500","1983-11","1983","11","9.0","","2.2","","5.6","","15.1","S","-5.4","","138.9","","0.0","T","138.9","","0","","31","","130",""
"-66.09","43.83","YARMOUTH A","8206500","1983-12","1983","12","3.7","","-4.4","","-0.4","","15.1","S","-15.0","","90.5","","61.0","","137.1","","0","T","23","","107",""
"-66.09","43.83","YARMOUTH A","8206500","1984-01","1984","01","0.5","","-7.3","","-3.4","","7.4","","-16.3","","102.8","","53.7","","144.8","","0","T","31","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1984-02","1984","02","4.7","","-2.8","","1.0","","11.8","","-15.3","","175.0","","32.6","","193.4","","0","","10","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1984-03","1984","03","2.6","","-3.9","","-0.7","","16.2","","-13.3","","111.5","","40.9","","147.4","","2","","14","","104",""
"-66.09","43.83","YARMOUTH A","8206500","1984-04","1984","04","9.8","","0.2","","5.0","","19.2","","-5.0","","137.7","","12.2","","149.1","","0","","16","","98",""
"-66.09","43.83","YARMOUTH A","8206500","1984-05","1984","05","13.5","","5.4","","9.5","","19.8","","1.4","","150.8","","0.0","","150.8","","0","","16","S","78","S"
"-66.09","43.83","YARMOUTH A","8206500","1984-06","1984","06","18.2","","9.4","","13.8","","23.6","","4.2","","150.6","","0.0","","150.6","","0","","2","S","59","S"
"-66.09","43.83","YARMOUTH A","8206500","1984-07","1984","07","20.3","","13.0","","16.7","","25.6","","9.6","","77.2","","0.0","","77.2","","0","","22","S","65","S"
"-66.09","43.83","YARMOUTH A","8206500","1984-08","1984","08","22.9","","14.3","","18.6","","27.0","S","9.6","","84.6","","0.0","","84.6","","0","","18","","52",""
"-66.09","43.83","YARMOUTH A","8206500","1984-09","1984","09","16.9","","8.7","","12.8","","22.3","","3.3","","66.0","","0.0","","66.0","","0","","21","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1984-10","1984","10","13.8","","5.4","","9.6","","20.2","","0.3","","55.8","","0.0","","55.8","","0","","9","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1984-11","1984","11","9.7","","1.3","","5.5","","18.0","","-5.4","","36.4","","2.4","","38.8","","0","","34","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1984-12","1984","12","6.2","","-2.7","","1.8","","12.5","","-15.3","","105.4","","14.2","","123.8","","0","","30","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1985-01","1985","01","-2.4","","-8.1","","-5.3","","7.9","","-12.5","","9.8","","110.0","","94.0","","17","","26","S","87","S"
"-66.09","43.83","YARMOUTH A","8206500","1985-02","1985","02","1.2","","-5.2","","-2.0","","8.5","","-16.5","","63.4","","28.6","","84.4","","0","T","35","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1985-03","1985","03","4.1","","-3.5","","0.3","","14.4","","-11.9","","94.8","","16.6","","107.6","","0","","15","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1985-04","1985","04","8.4","","0.5","","4.5","","18.0","","-4.7","S","42.8","","19.0","","61.3","","0","","32","","80",""
"-66.09","43.83","YARMOUTH A","8206500","1985-05","1985","05","13.0","","4.8","","8.9","","18.9","","0.6","","138.7","","1.8","","140.5","","0","","34","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1985-06","1985","06","17.3","","9.5","","13.4","","22.0","","6.5","","163.4","","0.0","","163.4","","0","","18","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1985-07","1985","07","20.7","","12.0","","16.4","","23.6","","7.7","","45.0","","0.0","","45.0","","0","","22","","63",""
"-66.09","43.83","YARMOUTH A","8206500","1985-08","1985","08","20.2","","12.0","","16.1","","25.2","","8.2","","205.2","","0.0","","205.2","","0","","12","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1985-09","1985","09","18.4","","10.0","","14.2","","23.3","","4.7","","22.2","","0.0","","22.2","","0","","17","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1985-10","1985","10","13.4","","5.8","","9.6","","23.8","","-3.0","","74.6","","0.0","T","74.6","","0","","34","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1985-11","1985","11","7.8","","1.4","","4.6","","14.5","","-4.5","","160.1","","2.2","","161.9","","0","T","34","","74",""
"-66.09","43.83","YARMOUTH A","8206500","1985-12","1985","12","2.0","","-5.1","","-1.6","","11.9","","-13.6","","44.3","","50.1","","86.2","","0","T","18","","81",""
"-66.09","43.83","YARMOUTH A","8206500","1986-01","1986","01","3.3","","-6.1","","-1.4","","13.3","","-17.3","","94.4","","59.6","","139.4","","13","","25","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1986-02","1986","02","-0.6","","-6.9","","-3.8","","4.8","","-12.4","","49.2","","45.0","","93.6","","10","","2","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1986-03","1986","03","4.5","","-3.8","","0.4","","14.3","","-12.6","","125.6","","39.6","","159.2","","0","","25","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1986-04","1986","04","11.9","","2.7","","7.3","","18.3","","-4.1","","91.4","","0.4","","91.8","","0","","10","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-05","1986","05","14.1","","5.5","","9.8","","20.7","","0.4","","79.4","","0.0","","79.4","","0","","5","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-06","1986","06","16.6","","9.0","","12.8","","24.7","","5.4","","141.0","","0.0","","141.0","","0","","23","","65",""
"-66.09","43.83","YARMOUTH A","8206500","1986-07","1986","07","19.8","","12.3","","16.1","","25.6","","9.7","","137.4","","0.0","","137.4","","0","","10","","52","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-08","1986","08","19.9","","12.6","","16.3","","23.4","","8.4","","84.8","","0.0","","84.8","","0","","23","","67","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-09","1986","09","16.2","","8.7","","12.5","","20.5","","3.0","","125.4","","0.0","","125.4","","0","","35","","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-10","1986","10","12.0","","4.5","","8.3","","19.5","","-1.1","","98.0","","0.0","T","98.0","","0","","32","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-11","1986","11","7.6","","-1.5","","3.1","","14.0","","-9.0","","103.4","","14.4","","114.8","","0","","19","","87","E"
"-66.09","43.83","YARMOUTH A","8206500","1986-12","1986","12","4.1","","-3.8","","0.2","","12.0","","-12.0","","98.8","","19.4","","116.8","","10","","32","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-01","1987","01","0.5","","-6.9","","-3.2","","9.5","","-18.0","","95.0","","106.0","","179.6","","30","","10","","107","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-02","1987","02","-1.7","","-7.7","","-4.7","","2.4","","-14.9","","0.2","","55.4","","47.0","","33","","31","","102","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-03","1987","03","3.1","","-4.3","","-0.6","","12.1","","-14.9","","16.6","","37.6","","58.0","","0","","15","","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-04","1987","04","11.6","","2.5","","7.1","","19.7","","-1.5","","53.0","","2.0","","55.0","","0","","14","","76","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-05","1987","05","13.5","","4.9","","9.2","","23.0","","1.0","","109.2","","0.0","","109.2","","0","","19","","72","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-06","1987","06","17.9","","9.5","","13.7","","22.5","","4.5","","86.6","","0.0","","86.6","","0","","22","","63","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-07","1987","07","20.8","","12.1","","16.5","","25.8","","8.2","","30.4","","0.0","","30.4","","0","","21","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1987-08","1987","08","20.4","","11.9","","16.2","","26.8","","5.8","","29.2","","0.0","","29.2","","0","","12","","59","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-09","1987","09","17.2","","10.8","","14.0","","20.8","","5.3","","207.6","","0.0","","207.6","","0","","9","","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-10","1987","10","13.5","","5.4","","9.5","","19.2","","-1.6","","126.8","","0.0","","126.8","","0","","21","","81","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-11","1987","11","7.2","","0.1","","3.7","","13.8","S","-5.2","","113.2","","15.4","","128.4","","0","T","35","","93","E"
"-66.09","43.83","YARMOUTH A","8206500","1987-12","1987","12","2.6","","-3.0","","-0.2","","13.9","","-12.1","","75.8","","60.8","","129.2","","10","","10","","78",""
"-66.09","43.83","YARMOUTH A","8206500","1988-01","1988","01","0.9","","-6.6","","-2.9","","9.4","","-18.7","","63.4","","35.2","","83.6","","0","","28","","93","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-02","1988","02","1.8","","-7.5","","-2.9","","8.9","","-14.0","S","121.2","","31.8","","145.8","","0","","14","","98","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-03","1988","03","3.8","","-3.4","","0.2","","12.9","","-12.8","","29.4","","15.6","","46.8","","0","","32","S","87","B"
"-66.09","43.83","YARMOUTH A","8206500","1988-04","1988","04","8.3","","1.0","","4.7","","16.8","","-3.9","S","113.6","","4.4","","118.0","","0","","1","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-05","1988","05","14.6","","5.5","","10.1","","23.6","","-0.3","","33.2","","0.0","","33.2","","0","","30","","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-06","1988","06","17.1","","8.5","","12.8","","24.6","","3.9","","114.0","","0.0","","114.0","","0","","22","","56","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-07","1988","07","21.0","","13.0","","17.0","","26.2","","8.6","","178.6","","0.0","","178.6","","0","","28","","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-08","1988","08","21.3","","13.4","","17.4","","27.2","","5.7","","60.4","","0.0","","60.4","","0","","15","","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-09","1988","09","16.6","","9.3","","13.0","","24.7","","4.0","","92.4","","0.0","","92.4","","0","","14","","54","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-10","1988","10","12.0","","4.9","","8.5","","20.2","","-1.7","","131.2","","0.2","","131.4","","0","","10","","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-11","1988","11","9.8","","2.3","","6.1","","16.7","","-3.7","","195.0","","1.4","","196.4","","0","","29","","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1988-12","1988","12","2.3","","-5.4","","-1.6","","9.6","","-15.5","","42.2","","38.6","","73.4","","0","T","30","","85",""
"-66.09","43.83","YARMOUTH A","8206500","1989-01","1989","01","2.6","","-6.8","","-2.1","","7.8","","-14.8","","44.8","","26.8","","61.4","","0","","30","","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-02","1989","02","0.1","","-6.4","","-3.2","","9.5","","-13.3","","76.4","","64.6","","128.4","","14","","18","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1989-03","1989","03","3.1","","-5.2","","-1.1","","10.9","","-17.6","","100.6","","16.6","","116.8","","0","","6","","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-04","1989","04","7.1","","1.4","","4.3","","12.2","","-2.9","","78.0","","5.6","","83.6","","0","","8","","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-05","1989","05","16.0","","7.3","","11.7","","24.9","","2.4","","116.0","","0.0","","116.0","","0","","16","","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-06","1989","06","18.2","","10.0","","14.1","","22.6","S","7.0","","90.2","","0.0","","90.2","","0","","9","","59","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-07","1989","07","19.8","","11.1","","15.5","","25.9","","7.5","","69.6","","0.0","","69.6","","0","","30","S","52","B"
"-66.09","43.83","YARMOUTH A","8206500","1989-08","1989","08","21.2","","12.9","","17.1","","24.5","","8.6","","43.2","","0.0","","43.2","","0","","19","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1989-09","1989","09","19.1","","9.2","","14.2","","28.0","","2.1","","52.4","","0.0","","52.4","","0","","17","","76","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-10","1989","10","13.4","","5.0","","9.2","","18.7","","-0.6","","90.6","","0.2","","90.8","","0","","15","","72",""
"-66.09","43.83","YARMOUTH A","8206500","1989-11","1989","11","8.5","","0.9","","4.7","","16.9","","-7.0","","155.0","","38.8","","184.6","","0","","34","","106","E"
"-66.09","43.83","YARMOUTH A","8206500","1989-12","1989","12","-2.8","","-9.9","","-6.4","","8.2","","-18.8","","37.0","","86.0","","89.2","","17","","29","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-01","1990","01","3.5","","-4.3","","-0.4","","10.0","","-12.5","","77.8","","36.4","","127.0","","2","","9","","96","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-02","1990","02","0.9","","-7.6","","-3.4","","9.3","","-15.1","","59.4","","54.9","","108.8","","7","","31","","85","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-03","1990","03","3.8","","-3.4","","0.2","","10.9","","-12.2","","33.2","","10.6","","44.8","","3","","33","","81","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-04","1990","04","8.6","","1.5","","5.1","","22.4","","-2.5","","127.0","","8.6","","134.8","","0","","18","","67","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-05","1990","05","12.8","","4.7","","8.8","","20.8","","-0.7","","190.8","","2.0","","192.8","","0","","17","S","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1990-06","1990","06","18.1","","10.2","","14.2","","24.0","","6.3","","124.8","","0.0","","124.8","","0","","21","","59","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-07","1990","07","21.4","","13.3","","17.4","","25.9","","8.9","","145.6","","0.0","","145.2","","0","","18","","48",""
"-66.09","43.83","YARMOUTH A","8206500","1990-08","1990","08","23.5","","13.6","","18.6","","26.8","","2.0","","8.4","","0.0","","8.4","","0","","33","","50","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-09","1990","09","18.5","","10.1","","14.3","","24.7","","5.4","","82.6","","0.0","","82.6","","0","","31","","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-10","1990","10","14.7","","7.7","","11.2","","21.8","","-2.2","","113.2","","0.0","T","113.2","","0","","34","S","78","S"
"-66.09","43.83","YARMOUTH A","8206500","1990-11","1990","11","8.3","","1.7","","5.0","","15.1","","-3.7","","96.6","","1.0","","97.6","","0","","13","","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1990-12","1990","12","6.2","","-2.4","","1.9","","12.4","","-10.1","","150.8","","4.6","","154.8","","0","","15","","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-01","1991","01","1.0","","-8.1","","-3.6","","9.1","","-15.6","S","75.4","","47.0","","114.6","","0","T","33","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-02","1991","02","2.4","","-5.5","","-1.6","","7.8","","-12.4","","39.0","","24.5","","57.7","","2","","30","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-03","1991","03","5.2","","-2.1","","1.5","","11.3","","-6.4","","123.4","","33.8","","157.3","","0","","20","B","74","B"
"-66.09","43.83","YARMOUTH A","8206500","1991-04","1991","04","9.7","","1.2","","5.5","","17.2","","-4.6","","91.6","","10.8","","100.4","","0","","9","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-05","1991","05","14.7","","6.1","","10.4","","22.6","","-0.1","","40.2","","0.0","","40.2","","0","","17","B","65","B"
"-66.09","43.83","YARMOUTH A","8206500","1991-06","1991","06","17.9","","8.8","","13.4","","22.5","","5.7","","31.2","","0.0","","31.2","","0","","32","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-07","1991","07","21.6","","12.4","","17.0","","26.9","","8.7","","113.5","","0.0","","113.5","","0","","25","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-08","1991","08","21.3","","13.0","","17.2","","26.1","","0.0","","160.4","","0.0","","160.4","","0","","20","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-09","1991","09","16.4","","8.9","","12.7","","23.4","","2.0","","113.5","","0.0","","113.5","","0","","32","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-10","1991","10","13.9","","6.9","","10.4","","20.7","","0.5","","97.6","","0.0","T","97.6","","0","","6","E","91","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-11","1991","11","9.0","","3.2","","6.1","","14.0","S","-3.0","","159.2","","11.8","","174.4","","0","","20","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","1991-12","1991","12","3.5","","-5.9","","-1.2","","11.9","","-11.2","","84.2","","44.1","","125.7","","0","T","10","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-01","1992","01","0.9","","-8.2","","-3.7","","10.8","","-17.6","","68.2","","31.1","","86.1","","0","T","28","B","78","B"
"-66.09","43.83","YARMOUTH A","8206500","1992-02","1992","02","0.3","","-7.6","","-3.6","","5.9","","-16.9","","56.6","","82.7","","123.2","","0","T","36","B","70","B"
"-66.09","43.83","YARMOUTH A","8206500","1992-03","1992","03","2.2","","-5.4","","-1.6","","12.3","","-15.7","","76.6","","24.3","","90.5","","0","","14","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-04","1992","04","6.1","","-0.5","","2.8","","16.0","","-6.4","","35.8","","42.2","","81.6","","0","","36","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-05","1992","05","13.6","","4.1","","8.9","","23.4","","-1.8","","27.8","","2.2","","30.0","","0","","36","E","46","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-06","1992","06","18.2","","9.4","","13.9","","22.9","","6.2","","82.1","","0.0","","82.1","","0","","24","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-07","1992","07","18.9","","9.9","","14.4","","22.6","","6.4","","62.4","","0.0","","62.4","","0","","31","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1992-08","1992","08","20.2","","12.1","","16.2","","25.5","","8.3","","63.8","","0.0","","63.8","","0","","19","","56",""
"-66.09","43.83","YARMOUTH A","8206500","1992-09","1992","09","17.7","","9.1","","13.4","","22.1","","2.4","","79.5","","0.0","","79.5","","0","","32","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1992-10","1992","10","11.5","","4.2","","7.9","","19.1","","-1.7","","96.6","","1.8","","98.4","","0","","1","B","56","B"
"-66.09","43.83","YARMOUTH A","8206500","1992-11","1992","11","6.5","","0.0","","3.2","","14.0","","-7.5","","147.6","","2.4","","149.0","","0","","20","E","83","E"
"-66.09","43.83","YARMOUTH A","8206500","1992-12","1992","12","3.4","","-4.2","","-0.4","","10.0","","-13.4","","73.0","","26.4","","100.0","","5","","29","","76",""
"-66.09","43.83","YARMOUTH A","8206500","1993-01","1993","01","0.3","","-8.5","","-4.1","","10.7","","-20.3","","49.6","","64.7","","99.2","","17","","22","","83",""
"-66.09","43.83","YARMOUTH A","8206500","1993-02","1993","02","-1.7","","-10.7","","-6.2","","8.5","","-23.6","","53.8","","70.1","","107.0","","10","","13","","89",""
"-66.09","43.83","YARMOUTH A","8206500","1993-03","1993","03","3.4","","-5.5","","-1.1","","12.9","","-15.2","","42.0","","78.6","","108.9","","0","","11","","107",""
"-66.09","43.83","YARMOUTH A","8206500","1993-04","1993","04","10.3","","1.3","","5.9","","17.3","","-3.9","S","73.6","","12.8","","84.2","","0","","14","","83",""
"-66.09","43.83","YARMOUTH A","8206500","1993-05","1993","05","13.9","","5.3","","9.6","","20.4","","1.9","","82.4","","0.0","","82.4","","0","","34","","69",""
"-66.09","43.83","YARMOUTH A","8206500","1993-06","1993","06","16.3","","8.4","","12.4","","25.3","","4.3","","107.4","","0.0","","107.4","","0","","34","","70",""
"-66.09","43.83","YARMOUTH A","8206500","1993-07","1993","07","20.7","","11.9","","16.3","","26.2","","7.6","","42.4","","0.0","","42.4","","0","","16","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1993-08","1993","08","22.5","","12.6","","17.6","","30.3","","8.3","","28.4","","0.0","","28.4","","0","","24","","50",""
"-66.09","43.83","YARMOUTH A","8206500","1993-09","1993","09","18.1","","11.0","","14.6","","24.2","","4.3","","102.8","","0.0","","102.8","","0","","18","","59",""
"-66.09","43.83","YARMOUTH A","8206500","1993-10","1993","10","12.7","","3.7","","8.3","","19.3","","-2.5","S","180.6","","0.0","","180.6","","0","","34","S","74","S"
"-66.09","43.83","YARMOUTH A","8206500","1993-11","1993","11","9.3","","-0.2","","4.6","","13.6","S","-9.3","","133.2","","0.2","","133.4","","0","","15","","78",""
